species_id,sciname,kingdom,phylum,tot_count_cells,cell_count_cutoff,num_countries,xbd
SLB-74686,Boreotrophon orpheus,Animalia,Mollusca,66,3.3,2,transboundary
SLB-74713,Dermomurex abyssicola,Animalia,Mollusca,409,20.45,11,transboundary
SLB-74726,Favartia alveata,Animalia,Mollusca,501,25.05,11,transboundary
SLB-74727,Favartia cellulosa,Animalia,Mollusca,849,42.45,16,transboundary
SLB-74729,Favartia minirosea,Animalia,Mollusca,150,7.5,4,transboundary
SLB-74752,Murexiella hidalgoi,Animalia,Mollusca,779,38.95,16,transboundary
SLB-74755,Murexiella macgintyi,Animalia,Mollusca,330,16.5,9,transboundary
SLB-74820,Pterotyphis triangularis,Animalia,Mollusca,183,9.15,6,transboundary
SLB-74851,Trachypollia nodulosa,Animalia,Mollusca,484,24.2,11,transboundary
SLB-74889,Nassarius antillarum,Animalia,Mollusca,372,18.6,11,transboundary
SLB-74893,Nassarius consensus,Animalia,Mollusca,547,27.35,10,transboundary
SLB-74923,Nassarius scissuratus,Animalia,Mollusca,766,38.3,19,transboundary
SLB-74938,Oliva reticularis,Animalia,Mollusca,687,34.35,12,transboundary
SLB-74941,Oliva scripta,Animalia,Mollusca,436,21.8,11,transboundary
SLB-74954,Olivella floralia,Animalia,Mollusca,751,37.55,12,transboundary
SLB-74955,Olivella fuscocincta,Animalia,Mollusca,257,12.85,7,transboundary
SLB-74996,Hastula cinerea,Animalia,Mollusca,411,20.55,11,transboundary
SLB-75004,Terebra benthalis,Animalia,Mollusca,475,23.75,10,transboundary
SLB-75063,Cochlespira elegans,Animalia,Mollusca,994,49.7,17,transboundary
SLB-75139,Fenimorea fucata,Animalia,Mollusca,560,28,11,transboundary
SLB-75149,Hindsiclava macilenta,Animalia,Mollusca,401,20.05,7,transboundary
SLB-75274,Scaphella gouldiana,Animalia,Mollusca,716,35.8,13,transboundary
SLB-75311,Graphis underwoodae,Animalia,Mollusca,710,35.5,14,transboundary
SLB-75327,Atlanta inclinata,Animalia,Mollusca,2444,122.2,31,transboundary
SLB-75334,Oxygyrus keraudrenii,Animalia,Mollusca,739,36.95,14,transboundary
SLB-75335,Protatlanta souleyeti,Animalia,Mollusca,1954,97.7,27,transboundary
SLB-75359,Bufonaria bufo,Animalia,Mollusca,188,9.4,7,transboundary
SLB-75422,Calyptraea centralis,Animalia,Mollusca,1234,61.7,17,transboundary
SLB-75439,Crepidula maculosa,Animalia,Mollusca,241,12.05,4,transboundary
SLB-75452,Crucibulum auricula,Animalia,Mollusca,643,32.15,13,transboundary
SLB-75483,Trichotropis migrans,Animalia,Mollusca,678,33.9,16,transboundary
SLB-75491,Casmaria ponderosa,Animalia,Mollusca,1743,87.15,21,transboundary
SLB-75493,Cassis flammea,Animalia,Mollusca,522,26.1,15,transboundary
SLB-75494,Cassis madagascariensis,Animalia,Mollusca,587,29.35,9,transboundary
SLB-75552,Cerithium interstriatum,Animalia,Mollusca,2316,115.8,37,transboundary
SLB-75585,Varicopeza crystallina,Animalia,Mollusca,885,44.25,17,transboundary
SLB-75593,Cerithiopsis albovittata,Animalia,Mollusca,206,10.3,9,transboundary
SLB-75625,Cerithiopsis flava,Animalia,Mollusca,557,27.85,13,transboundary
SLB-75627,Cerithiopsis fusiformis,Animalia,Mollusca,412,20.6,11,transboundary
SLB-75628,Cerithiopsis gemmulosa,Animalia,Mollusca,358,17.9,11,transboundary
SLB-75639,Cerithiopsis iota,Animalia,Mollusca,380,19,7,transboundary
SLB-75642,Cerithiopsis lata,Animalia,Mollusca,398,19.9,9,transboundary
SLB-75677,Horologica pupa,Animalia,Mollusca,237,11.85,8,transboundary
SLB-75714,Cirsotrema dalli,Animalia,Mollusca,856,42.8,16,transboundary
SLB-75721,Depressiscala nitidella,Animalia,Mollusca,589,29.45,11,transboundary
SLB-75723,Epitonium albidum,Animalia,Mollusca,1294,64.7,18,transboundary
SLB-75725,Epitonium apiculatum,Animalia,Mollusca,443,22.15,8,transboundary
SLB-75730,Epitonium candeanum,Animalia,Mollusca,1266,63.3,21,transboundary
SLB-75738,Epitonium denticulatum,Animalia,Mollusca,1017,50.85,21,transboundary
SLB-75741,Epitonium foliaceicosta,Animalia,Mollusca,780,39,16,transboundary
SLB-75742,Epitonium fractum,Animalia,Mollusca,97,4.85,3,transboundary
SLB-75743,Epitonium frielei,Animalia,Mollusca,1183,59.15,21,transboundary
SLB-75746,Epitonium indianorum,Animalia,Mollusca,295,14.75,3,transboundary
SLB-75747,Epitonium krebsii,Animalia,Mollusca,619,30.95,12,transboundary
SLB-75756,Epitonium occidentale,Animalia,Mollusca,830,41.5,17,transboundary
SLB-75758,Epitonium phymanthi,Animalia,Mollusca,160,8,6,transboundary
SLB-75768,Epitonium unifasciatum,Animalia,Mollusca,524,26.2,13,transboundary
SLB-75787,Opalia aurifila,Animalia,Mollusca,379,18.95,7,transboundary
SLB-75788,Opalia borealis,Animalia,Mollusca,378,18.9,2,transboundary
SLB-75790,Opalia burryi,Animalia,Mollusca,352,17.6,9,transboundary
SLB-75795,Opalia eolis,Animalia,Mollusca,567,28.35,13,transboundary
SLB-75799,Opalia hotessieriana,Animalia,Mollusca,688,34.4,16,transboundary
SLB-75828,Eulima auricincta,Animalia,Mollusca,769,38.45,13,transboundary
SLB-75830,Eulima fulvocincta,Animalia,Mollusca,219,10.95,4,transboundary
SLB-75832,Eulima patula,Animalia,Mollusca,313,15.65,4,transboundary
SLB-75848,Melanella conoidea,Animalia,Mollusca,908,45.4,14,transboundary
SLB-75852,Melanella eulimoides,Animalia,Mollusca,427,21.35,12,transboundary
SLB-75857,Melanella jamaicensis,Animalia,Mollusca,663,33.15,14,transboundary
SLB-75882,Pelseneeria stimpsonii,Animalia,Mollusca,139,6.95,1,singlecountry
SLB-75900,Vitreolina arcuata,Animalia,Mollusca,428,21.4,11,transboundary
SLB-75909,Hipponix antiquatus,Animalia,Mollusca,775,38.75,17,transboundary
SLB-75917,Sabia conica,Animalia,Mollusca,1179,58.95,19,transboundary
SLB-76222,Janthina globosa,Animalia,Mollusca,782,39.1,17,transboundary
SLB-76315,Nodilittorina pyramidalis,Animalia,Mollusca,3561,178.05,38,transboundary
SLB-76356,Lunatia fringilla,Animalia,Mollusca,390,19.5,13,transboundary
SLB-76367,Natica perlineata,Animalia,Mollusca,459,22.95,11,transboundary
SLB-76401,Stigmaulax sulcatus,Animalia,Mollusca,420,21,9,transboundary
SLB-76403,Finella adamsi,Animalia,Mollusca,517,25.85,11,transboundary
SLB-76406,Finella dubia,Animalia,Mollusca,966,48.3,16,transboundary
SLB-76413,Cymbovula acicularis,Animalia,Mollusca,659,32.95,11,transboundary
SLB-76438,Pseudocyphoma intermedium,Animalia,Mollusca,563,28.15,12,transboundary
SLB-76458,Distorsio clathrata,Animalia,Mollusca,1154,57.7,19,transboundary
SLB-76464,Fossarus bellus,Animalia,Mollusca,90,4.5,3,transboundary
SLB-76465,Fossarus compactus,Animalia,Mollusca,62,3.1,4,transboundary
SLB-76467,Fossarus orbignyi,Animalia,Mollusca,434,21.7,12,transboundary
SLB-76473,Supplanaxis nucleus,Animalia,Mollusca,171,8.55,8,transboundary
SLB-76656,Cymatium aquatile,Animalia,Mollusca,4687,234.35,52,transboundary
SLB-76657,Cymatium cingulatum,Animalia,Mollusca,263,13.15,8,transboundary
SLB-76658,Cymatium comptum,Animalia,Mollusca,2318,115.9,33,transboundary
SLB-76661,Cymatium cynocephalum,Animalia,Mollusca,634,31.7,14,transboundary
SLB-76671,Cymatium muricinum,Animalia,Mollusca,3934,196.7,53,transboundary
SLB-76672,Cymatium nicobaricum,Animalia,Mollusca,4613,230.65,47,transboundary
SLB-76677,Cymatium pileare,Animalia,Mollusca,4476,223.8,51,transboundary
SLB-76678,Cymatium pyrum,Animalia,Mollusca,3950,197.5,49,transboundary
SLB-76679,Cymatium rehderi,Animalia,Mollusca,500,25,13,transboundary
SLB-76681,Cymatium rubeculum,Animalia,Mollusca,264,13.2,4,transboundary
SLB-76684,Cymatium testudinarium,Animalia,Mollusca,916,45.8,16,transboundary
SLB-76689,Linatella caudata,Animalia,Mollusca,242,12.1,8,transboundary
SLB-76864,Rissoina cancellata,Animalia,Mollusca,415,20.75,12,transboundary
SLB-76897,Schwartziella catesbyana,Animalia,Mollusca,634,31.7,12,transboundary
SLB-76965,Triphora ornata,Animalia,Mollusca,450,22.5,11,transboundary
SLB-76994,Pusula maltbiana,Animalia,Mollusca,209,10.45,8,transboundary
SLB-77055,Vanikoro acuta,Animalia,Mollusca,610,30.5,16,transboundary
SLB-77073,Dendropoma exsertum,Animalia,Mollusca,524,26.2,14,transboundary
SLB-77074,Dendropoma irregulare,Animalia,Mollusca,469,23.45,12,transboundary
SLB-77080,Petaloconchus erectus,Animalia,Mollusca,922,46.1,16,transboundary
SLB-77084,Petaloconchus varians,Animalia,Mollusca,385,19.25,11,transboundary
SLB-77085,Serpulorbis decussatus,Animalia,Mollusca,487,24.35,11,transboundary
SLB-77137,Macromphalina floridana,Animalia,Mollusca,264,13.2,8,transboundary
SLB-77138,Macromphalina palmalitoris,Animalia,Mollusca,681,34.05,15,transboundary
SLB-77160,Teinostoma clavium,Animalia,Mollusca,246,12.3,7,transboundary
SLB-77221,Xenophora longleyi,Animalia,Mollusca,634,31.7,16,transboundary
SLB-77240,Nerita fulgurans,Animalia,Mollusca,572,28.6,15,transboundary
SLB-77244,Nerita tessellata,Animalia,Mollusca,455,22.75,14,transboundary
SLB-77252,Puperita pupa,Animalia,Mollusca,301,15.05,10,transboundary
SLB-77308,Cerberilla tanna,Animalia,Mollusca,216,10.8,2,transboundary
SLB-77352,Chromodoris clenchi,Animalia,Mollusca,1115,55.75,21,transboundary
SLB-77354,Chromodoris kempfi,Animalia,Mollusca,1012,50.6,16,transboundary
SLB-77377,Hypselodoris sycilla,Animalia,Mollusca,982,49.1,17,transboundary
SLB-77390,Psammodoris thompsoni,Animalia,Mollusca,231,11.55,3,transboundary
SLB-77423,Anisodoris nobilis,Animalia,Mollusca,620,31,7,transboundary
SLB-77430,Discodoris evelinae,Animalia,Mollusca,808,40.4,15,transboundary
SLB-77445,Geitodoris pusae,Animalia,Mollusca,2813,140.65,51,transboundary
SLB-77446,Peltodoris greeleyi,Animalia,Mollusca,1653,82.65,20,transboundary
SLB-77448,Taringa telopia,Animalia,Mollusca,588,29.4,13,transboundary
SLB-77496,Eubranchus olivaceus,Animalia,Mollusca,1946,97.3,11,transboundary
SLB-77518,Godiva rubrolineata,Animalia,Mollusca,723,36.15,15,transboundary
SLB-77572,Okenia plana,Animalia,Mollusca,3217,160.85,37,transboundary
SLB-77592,Janolus comis,Animalia,Mollusca,946,47.3,17,transboundary
SLB-77643,Onchidoris grisea,Animalia,Mollusca,231,11.55,2,transboundary
SLB-77654,Phylliroe atlantica,Animalia,Mollusca,2013,100.65,13,transboundary
SLB-77662,Issena ramosa,Animalia,Mollusca,602,30.1,9,transboundary
SLB-77675,Polycera odhneri,Animalia,Mollusca,670,33.5,14,transboundary
SLB-77677,Polycera rycia,Animalia,Mollusca,535,26.75,10,transboundary
SLB-77682,Polycerella emertoni,Animalia,Mollusca,403,20.15,9,transboundary
SLB-77702,Catriona maua,Animalia,Mollusca,535,26.75,12,transboundary
SLB-77729,Cuthona veronicae,Animalia,Mollusca,290,14.5,3,transboundary
SLB-77750,Marionia tedi,Animalia,Mollusca,1000,50,20,transboundary
SLB-77821,Propilidium reticulatum,Animalia,Mollusca,267,13.35,4,transboundary
SLB-77862,Patelloida pustulata,Animalia,Mollusca,477,23.85,11,transboundary
SLB-78001,Helminthope psammobionta,Animalia,Mollusca,372,18.6,2,transboundary
SLB-78005,Cyerce cristallina,Animalia,Mollusca,870,43.5,20,transboundary
SLB-78014,Bosellia marcusi,Animalia,Mollusca,512,25.6,12,transboundary
SLB-78028,Elysia subornata,Animalia,Mollusca,708,35.4,18,transboundary
SLB-7914,Eudevenopus metagracilis,Animalia,Arthropoda,316,15.8,11,transboundary
SLB-7925,Tiburonella viscana,Animalia,Arthropoda,568,28.4,14,transboundary
SLB-80055,Creseis acicula,Animalia,Mollusca,9301,465.05,93,transboundary
SLB-80061,Diacavolinia elegans,Animalia,Mollusca,1030,51.5,11,transboundary
SLB-80064,Diacria maculata,Animalia,Mollusca,719,35.95,8,transboundary
SLB-80118,Acanthopleura granulata,Animalia,Mollusca,248,12.4,10,transboundary
SLB-80212,Stenoplax conspicua,Animalia,Mollusca,45,2.25,2,transboundary
SLB-80232,Lepidopleurus pergranatus,Animalia,Mollusca,978,48.9,22,transboundary
SLB-80283,Antalis berryi,Animalia,Mollusca,237,11.85,3,transboundary
SLB-80309,Dentalium gouldii,Animalia,Mollusca,1393,69.65,20,transboundary
SLB-80374,Graptacme elpis,Animalia,Mollusca,263,13.15,7,transboundary
SLB-80419,Polyschides miamiensis,Animalia,Mollusca,690,34.5,9,transboundary
SLB-80423,Polyschides rushii,Animalia,Mollusca,280,14,10,transboundary
SLB-80436,Pulsellum lobatum,Animalia,Mollusca,8698,434.9,22,transboundary
SLB-8080,Monoporeia affinis,Animalia,Arthropoda,38,1.9,5,transboundary
SLB-83781,Tetrastemma nigrifrons,Animalia,Nemertea,1917,95.85,24,transboundary
SLB-85720,Leuconia pumila,Animalia,Porifera,4475,223.75,70,transboundary
SLB-85736,Leucaltis bathybia,Animalia,Porifera,130,6.5,3,transboundary
SLB-85781,Dendya prolifera,Animalia,Porifera,995,49.75,12,transboundary
SLB-86091,Agelas dispar,Animalia,Porifera,317,15.85,10,transboundary
SLB-86184,Dysidea fragilis,Animalia,Porifera,4278,213.9,50,transboundary
SLB-86213,Spongia obscura,Animalia,Porifera,325,16.25,10,transboundary
SLB-86259,Cliona caribbaea,Animalia,Porifera,389,19.45,11,transboundary
SLB-86261,Cliona delitrix,Animalia,Porifera,128,6.4,6,transboundary
SLB-86266,Cliona schmidti,Animalia,Porifera,2331,116.55,34,transboundary
SLB-86365,Axinella polycapella,Animalia,Porifera,53,2.65,6,transboundary
SLB-86425,Pellina carbonaria,Animalia,Porifera,734,36.7,21,transboundary
SLB-86886,Ophlitaspongia pennata,Animalia,Porifera,210,10.5,3,transboundary
SLB-86888,Pandaros acanthifolium,Animalia,Porifera,285,14.25,7,transboundary
SLB-86934,Hymenamphiastra cyanocrypta,Animalia,Porifera,97,4.85,3,transboundary
SLB-87058,Aplysina lacunosa,Animalia,Porifera,358,17.9,11,transboundary
SLB-88145,Golfingia anderssoni,Animalia,Sipuncula,7156,357.8,3,transboundary
SLB-88176,Nephasoma lilljeborgi,Animalia,Sipuncula,400,20,8,transboundary
SLB-88218,Phascolion tuberculosum,Animalia,Sipuncula,4965,248.25,29,transboundary
SLB-88241,Phascolosoma nigrescens,Animalia,Sipuncula,2875,143.75,41,transboundary
SLB-88245,Phascolosoma perlucens,Animalia,Sipuncula,2329,116.45,31,transboundary
SLB-88295,Odontodactylus scyllarus,Animalia,Arthropoda,4398,219.9,46,transboundary
SLB-88314,Miyakea nepa,Animalia,Arthropoda,4450,222.5,39,transboundary
SLB-88320,Oratosquilla oratoria,Animalia,Arthropoda,620,31,7,transboundary
SLB-88324,Oratosquillina quinquedentata,Animalia,Arthropoda,4130,206.5,38,transboundary
SLB-88416,Stichopus variegatus,Animalia,Echinodermata,3698,184.9,49,transboundary
SLB-88436,Anoplodactylus speculus,Animalia,Arthropoda,555,27.75,6,transboundary
SLB-88442,Metapenaeopsis borradailei,Animalia,Arthropoda,2701,135.05,31,transboundary
SLB-88460,Pallenopsis latus,Animalia,Arthropoda,271,13.55,4,transboundary
SLB-88462,Anthopleura ballii,Animalia,Cnidaria,268,13.4,8,transboundary
SLB-88467,Ammothea adunca,Animalia,Arthropoda,517,25.85,8,transboundary
SLB-88469,Austrodecus varan,Animalia,Arthropoda,2,0.1,2,transboundary
SLB-88498,Lepidozona albrechtii,Animalia,Mollusca,359,17.95,5,transboundary
SLB-88524,Lauridromia indica,Animalia,Arthropoda,2931,146.55,24,transboundary
SLB-88538,Amusium laurenti,Animalia,Mollusca,174,8.7,8,transboundary
SLB-88608,Scapharca indica,Animalia,Mollusca,2689,134.45,23,transboundary
SLB-88615,Arca avellana,Animalia,Mollusca,4989,249.45,54,transboundary
SLB-88643,Aulacomya ater,Animalia,Mollusca,704,35.2,8,transboundary
SLB-88649,Cardium edule,Animalia,Mollusca,687,34.35,10,transboundary
SLB-88651,Cervimunida johni,Animalia,Arthropoda,70,3.5,2,transboundary
SLB-88658,Chlamys farreri,Animalia,Mollusca,364,18.2,5,transboundary
SLB-88659,Chlamys nobilis,Animalia,Mollusca,206,10.3,4,transboundary
SLB-88711,Lithodes maia,Animalia,Arthropoda,538,26.9,4,transboundary
SLB-88712,Lithodes murrayi,Animalia,Arthropoda,1407,70.35,11,transboundary
SLB-88747,Paphia gallus,Animalia,Mollusca,3704,185.2,34,transboundary
SLB-88750,Paralomis aculeata,Animalia,Arthropoda,1124,56.2,16,transboundary
SLB-88751,Paralomis formosa,Animalia,Arthropoda,609,30.45,5,transboundary
SLB-88752,Paralomis granulosa,Animalia,Arthropoda,594,29.7,5,transboundary
SLB-88753,Paralomis spinosissima,Animalia,Arthropoda,682,34.1,9,transboundary
SLB-88775,Penaeus penicillatus,Animalia,Arthropoda,580,29,11,transboundary
SLB-88786,Pinctada fucata,Animalia,Mollusca,2047,102.35,27,transboundary
SLB-88791,Plesiopenaeus edwardsianus,Animalia,Arthropoda,7020,351,97,transboundary
SLB-88792,Pleuroncodes monodon,Animalia,Arthropoda,227,11.35,5,transboundary
SLB-88793,Pollicipes pollicipes,Animalia,Arthropoda,623,31.15,14,transboundary
SLB-88963,Modiolus metcalfei,Animalia,Mollusca,2092,104.6,16,transboundary
SLB-88981,Modiolus aratus,Animalia,Mollusca,3259,162.95,32,transboundary
SLB-89230,Spondylus barbatus,Animalia,Mollusca,3368,168.4,25,transboundary
SLB-89323,Micrura chlorapardalis,Animalia,Nemertea,66,3.3,6,transboundary
SLB-89330,Micrura rubramaculosa,Animalia,Nemertea,66,3.3,6,transboundary
SLB-89342,Squilla cadenati,Animalia,Arthropoda,272,13.6,12,transboundary
SLB-89357,Verongula rigida,Animalia,Porifera,669,33.45,15,transboundary
SLB-89364,Herdmania pallida,Animalia,Chordata,3198,159.9,48,transboundary
SLB-89400,Agelas conifera,Animalia,Porifera,229,11.45,7,transboundary
SLB-89421,Tetranchyroderma megastomum,Animalia,Gastrotricha,1342,67.1,23,transboundary
SLB-89427,Clathria echinata,Animalia,Porifera,429,21.45,11,transboundary
SLB-89461,Carijoa riisei,Animalia,Cnidaria,5863,293.15,47,transboundary
SLB-89463,Plexaura flexuosa,Animalia,Cnidaria,571,28.55,13,transboundary
SLB-89477,Trachycardium rugosum,Animalia,Mollusca,3083,154.15,32,transboundary
SLB-89503,Fulvia papyracea,Animalia,Mollusca,3135,156.75,31,transboundary
SLB-89513,Trachycardium angulatum,Animalia,Mollusca,3018,150.9,34,transboundary
SLB-89523,Trachycardium subrugosum,Animalia,Mollusca,2774,138.7,23,transboundary
SLB-89660,Pharella javanica,Animalia,Mollusca,2112,105.6,16,transboundary
SLB-89677,Anadara diluvii,Animalia,Mollusca,855,42.75,16,transboundary
SLB-89747,Venerupis dura,Animalia,Mollusca,431,21.55,16,transboundary
SLB-89754,Cassis tessellata,Animalia,Mollusca,113,5.65,5,transboundary
SLB-89810,Natica tigrina,Animalia,Mollusca,3170,158.5,37,transboundary
SLB-9082,Acanthaxius miyazakiensis,Animalia,Arthropoda,1288,64.4,17,transboundary
SLB-9086,Acanthaxius spinosissimus,Animalia,Arthropoda,1786,89.3,25,transboundary
SLB-9122,Calaxius sibogae,Animalia,Arthropoda,1322,66.1,16,transboundary
SLB-9211,Benthesicymus crenatus,Animalia,Arthropoda,17436,871.8,23,transboundary
SLB-92336,Loxosoma rhodinicola,Animalia,Kamptozoa,330,16.5,8,transboundary
SLB-92339,Strombus latus,Animalia,Mollusca,409,20.45,16,transboundary
SLB-92356,Loxosomella elegans,Animalia,Kamptozoa,355,17.75,8,transboundary
SLB-92367,Apolymetis ephippium,Animalia,Mollusca,903,45.15,8,transboundary
SLB-92368,Loxosomella marsypos,Animalia,Kamptozoa,26,1.3,4,transboundary
SLB-92376,Tellina linguafelis,Animalia,Mollusca,3278,163.9,33,transboundary
SLB-92382,Loxosomella fauveli,Animalia,Kamptozoa,334,16.7,7,transboundary
SLB-92384,Loxosomella compressa,Animalia,Kamptozoa,90,4.5,4,transboundary
SLB-92390,Loxosomella discopoda,Animalia,Kamptozoa,114,5.7,3,transboundary
SLB-92403,Tellina timorensis,Animalia,Mollusca,2276,113.8,24,transboundary
SLB-92432,Donax deltoides,Animalia,Mollusca,378,18.9,3,transboundary
SLB-92441,Donax scortum,Animalia,Mollusca,244,12.2,4,transboundary
SLB-92489,Corymorpha forbesi,Animalia,Cnidaria,445,22.25,9,transboundary
SLB-92490,Corymorpha gracilis,Animalia,Cnidaria,796,39.8,15,transboundary
SLB-92541,Gafrarium tumidum,Animalia,Mollusca,4632,231.6,51,transboundary
SLB-92553,Eudendrium fragile,Animalia,Cnidaria,461,23.05,10,transboundary
SLB-92563,Hydractinia minuta,Animalia,Cnidaria,488,24.4,10,transboundary
SLB-92612,Himerometra robustipinna,Animalia,Echinodermata,3173,158.65,26,transboundary
SLB-92647,Ruditapes variegatus,Animalia,Mollusca,4636,231.8,56,transboundary
SLB-92657,Tapes dorsatus,Animalia,Mollusca,2798,139.9,21,transboundary
SLB-92669,Gomphina aequilatera,Animalia,Mollusca,1684,84.2,11,transboundary
SLB-92676,Katelysia marmorata,Animalia,Mollusca,2778,138.9,24,transboundary
SLB-92733,Periglypta clathrata,Animalia,Mollusca,3732,186.6,35,transboundary
SLB-92756,Drymonema dalmatinum,Animalia,Cnidaria,350,17.5,9,transboundary
SLB-92757,Placamen tiara,Animalia,Mollusca,3813,190.65,37,transboundary
SLB-92874,Tectus conus,Animalia,Mollusca,2922,146.1,25,transboundary
SLB-92876,Trochus maculatus,Animalia,Mollusca,3417,170.85,38,transboundary
SLB-92888,Trochus hanleyanus,Animalia,Mollusca,2153,107.65,20,transboundary
SLB-92895,Turbo chrysostomus,Animalia,Mollusca,3353,167.65,39,transboundary
SLB-92897,Turbo marmoratus,Animalia,Mollusca,2756,137.8,24,transboundary
SLB-92903,Leucopsila stilifera,Animalia,Porifera,5496,274.8,12,transboundary
SLB-92912,Paramola cuvieri,Animalia,Arthropoda,2207,110.35,37,transboundary
SLB-92918,Turbo bruneus,Animalia,Mollusca,2755,137.75,32,transboundary
SLB-92931,Turbo crassus,Animalia,Mollusca,1748,87.4,17,transboundary
SLB-92955,Nerita picea,Animalia,Mollusca,316,15.8,9,transboundary
SLB-92983,Cerithium coralium,Animalia,Mollusca,2543,127.15,32,transboundary
SLB-92992,Clypeomorus batillariaeformis,Animalia,Mollusca,3139,156.95,42,transboundary
