spp_group,iucn_sid,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id,am_sid_old
WRASSE,190718,iucn,TRUE,Actinopterygii,Chlorurus perspicillatus,Fis-123153,Chlorurus perspicillatus,NA,190718,NA
WRASSE,190719,iucn,TRUE,Actinopterygii,Chlorurus japanensis,Fis-58516,Chlorurus japanensis,NA,190719,NA
WRASSE,190720,iucn,TRUE,Actinopterygii,Scarus coelestinus,Fis-30606,Scarus coelestinus,NA,190720,NA
WRASSE,190721,iucn,TRUE,Actinopterygii,Sparisoma rubripinne,Fis-23815,Sparisoma rubripinne,NA,190721,NA
WRASSE,190722,iucn,TRUE,Actinopterygii,Scarus falcipinnis,Fis-26762,Scarus falcipinnis,NA,190722,NA
WRASSE,190723,iucn,TRUE,Actinopterygii,Sparisoma amplum,Fis-145196,Sparisoma amplum,NA,190723,NA
WRASSE,190724,iucn,TRUE,Actinopterygii,Sparisoma frondosum,Fis-149813,Sparisoma frondosum,NA,190724,NA
WRASSE,190725,iucn,TRUE,Actinopterygii,Scarus xanthopleura,Fis-121730,Scarus xanthopleura,NA,190725,NA
WRASSE,190726,iucn,TRUE,Actinopterygii,Scarus altipinnis,Fis-25692,Scarus altipinnis,NA,190726,NA
WRASSE,190728,iucn,TRUE,Actinopterygii,Chlorurus microrhinos,Fis-5683,Chlorurus microrhinos,NA,190728,NA
WRASSE,190729,iucn,TRUE,Actinopterygii,Sparisoma aurofrenatum,Fis-30665,Sparisoma aurofrenatum,NA,190729,NA
WRASSE,190731,iucn,TRUE,Actinopterygii,Scarus rubroviolaceus,Fis-25696,Scarus rubroviolaceus,NA,190731,NA
WRASSE,190732,iucn,TRUE,Actinopterygii,Scarus iseri,Fis-145135,Scarus iseri,NA,190732,NA
WRASSE,190733,iucn,TRUE,Actinopterygii,Hipposcarus harid,Fis-26760,Hipposcarus harid,NA,190733,NA
WRASSE,190734,iucn,TRUE,Actinopterygii,Sparisoma viride,Fis-23816,Sparisoma viride,NA,190734,NA
WRASSE,190735,iucn,TRUE,Actinopterygii,Scarus maculipinna,Fis-160362,Scarus maculipinna,NA,190735,NA
WRASSE,190736,iucn,TRUE,Actinopterygii,Scarus psittacus,Fis-31424,Scarus psittacus,1,190736,NA
WRASSE,190738,iucn,TRUE,Actinopterygii,Sparisoma chrysopterum,Fis-23814,Sparisoma chrysopterum,NA,190738,NA
WRASSE,190739,iucn,TRUE,Actinopterygii,Scarus dimidiatus,Fis-21826,Scarus dimidiatus,NA,190739,NA
WRASSE,190740,iucn,TRUE,Actinopterygii,Scarus niger,Fis-31422,Scarus niger,NA,190740,NA
WRASSE,190741,iucn,TRUE,Actinopterygii,Chlorurus troschelii,Fis-112193,Chlorurus troschelii,NA,190741,NA
WRASSE,190742,iucn,TRUE,Actinopterygii,Chlorurus strongylocephalus,Fis-57950,Chlorurus strongylocephalus,NA,190742,NA
WRASSE,190743,iucn,TRUE,Actinopterygii,Scarus ovifrons,Fis-53974,Scarus ovifrons,NA,190743,NA
WRASSE,190744,iucn,TRUE,Actinopterygii,Chlorurus bleekeri,Fis-121729,Chlorurus bleekeri,1,190744,NA
WRASSE,190745,iucn,TRUE,Actinopterygii,Hipposcarus longiceps,Fis-25691,Hipposcarus longiceps,NA,190745,NA
WRASSE,190746,iucn,TRUE,Actinopterygii,Chlorurus oedema,Fis-119366,Chlorurus oedema,NA,190746,NA
WRASSE,190747,iucn,TRUE,Actinopterygii,Scarus forsteni,Fis-25694,Scarus forsteni,NA,190747,NA
WRASSE,190748,iucn,TRUE,Actinopterygii,Scarus trispinosus,Fis-145208,Scarus trispinosus,NA,190748,NA
WRASSE,190750,iucn,TRUE,Actinopterygii,Scarus taeniopterus,Fis-30608,Scarus taeniopterus,NA,190750,NA
WRASSE,190751,iucn,TRUE,Actinopterygii,Sparisoma axillare,Fis-145200,Sparisoma axillare,NA,190751,NA
WRASSE,190753,iucn,TRUE,Actinopterygii,Chlorurus gibbus,Fis-5681,Chlorurus gibbus,NA,190753,NA
WRASSE,190754,iucn,TRUE,Actinopterygii,Scarus koputea,Fis-31170,Scarus koputea,NA,190754,NA
WRASSE,190755,iucn,TRUE,Actinopterygii,Scarus frenatus,Fis-31418,Scarus frenatus,NA,190755,NA
WRASSE,190756,iucn,TRUE,Actinopterygii,Leptoscarus vaigiensis,Fis-25083,Leptoscarus vaigiensis,NA,190756,NA
WRASSE,190757,iucn,TRUE,Actinopterygii,Cryptotomus roseus,Fis-29875,Cryptotomus roseus,NA,190757,NA
WRASSE,190758,iucn,TRUE,Actinopterygii,Chlorurus genazonatus,Fis-29129,Chlorurus genazonatus,NA,190758,NA
WRASSE,190759,iucn,TRUE,Actinopterygii,Scarus ferrugineus,Fis-35827,Scarus ferrugineus,NA,190759,NA
WRASSE,190761,iucn,TRUE,Actinopterygii,Scarus hypselopterus,Fis-28592,Scarus hypselopterus,NA,190761,NA
WRASSE,190762,iucn,TRUE,Actinopterygii,Chlorurus frontalis,Fis-123152,Chlorurus frontalis,NA,190762,NA
WRASSE,190765,iucn,TRUE,Actinopterygii,Scarus persicus,Fis-35828,Scarus persicus,NA,190765,NA
WRASSE,190766,iucn,TRUE,Actinopterygii,Scarus caudofasciatus,Fis-26761,Scarus caudofasciatus,NA,190766,NA
WRASSE,190767,iucn,TRUE,Actinopterygii,Chlorurus rhakoura,Fis-114324,Chlorurus rhakoura,NA,190767,NA
WRASSE,190768,iucn,TRUE,Actinopterygii,Sparisoma atomarium,Fis-24997,Sparisoma atomarium,NA,190768,NA
WRASSE,190769,iucn,TRUE,Actinopterygii,Scarus longipinnis,Fis-31171,Scarus longipinnis,NA,190769,NA
BONEFISH_TARPONS,191822,iucn,TRUE,Actinopterygii,Elops saurus,Fis-29369,Elops saurus,NA,191822,NA
BONEFISH_TARPONS,191823,iucn,TRUE,Actinopterygii,Megalops atlanticus,Fis-2518,Megalops atlanticus,NA,191823,NA
CONESNAILS,192269,iucn,TRUE,Gastropoda,Conus lischkeanus,W-Msc-428185,Conus lischkeanus,NA,192269,NA
CONESNAILS,192271,iucn,TRUE,Gastropoda,Conus pusio,W-Msc-428256,Conus pusio,NA,192271,NA
CONESNAILS,192276,iucn,TRUE,Gastropoda,Conus praecellens,W-Msc-428247,Conus praecellens,NA,192276,NA
CONESNAILS,192296,iucn,TRUE,Gastropoda,Conus sanguinolentus,W-Msc-215478,Conus sanguinolentus,NA,192296,NA
CONESNAILS,192297,iucn,TRUE,Gastropoda,Conus bullatus,W-Msc-215495,Conus bullatus,NA,192297,NA
CONESNAILS,192298,iucn,TRUE,Gastropoda,Conus betulinus,W-Msc-215517,Conus betulinus,NA,192298,NA
CONESNAILS,192304,iucn,TRUE,Gastropoda,Conus capitanellus,W-Msc-426441,Conus capitanellus,NA,192304,NA
CONESNAILS,192305,iucn,TRUE,Gastropoda,Conus distans,W-Msc-215530,Conus distans,NA,192305,NA
CONESNAILS,192316,iucn,TRUE,Gastropoda,Conus textile,W-Msc-215529,Conus textile,NA,192316,NA
CONESNAILS,192318,iucn,TRUE,Gastropoda,Conus nussatella,W-Msc-215434,Conus nussatella,NA,192318,NA
CONESNAILS,192321,iucn,TRUE,Gastropoda,Conus striatus,W-Msc-215466,Conus striatus,NA,192321,NA
CONESNAILS,192323,iucn,TRUE,Gastropoda,Conus milneedwardsi,W-Msc-215532,Conus milneedwardsi,NA,192323,NA
CONESNAILS,192327,iucn,TRUE,Gastropoda,Conus muriculatus,W-Msc-428213,Conus muriculatus,NA,192327,NA
CONESNAILS,192328,iucn,TRUE,Gastropoda,Conus coelinae,W-Msc-215437,Conus coelinae,NA,192328,NA
CONESNAILS,192334,iucn,TRUE,Gastropoda,Conus sulcatus,W-Msc-428372,Conus sulcatus,NA,192334,NA
CONESNAILS,192340,iucn,TRUE,Gastropoda,Conus amphiurgus,W-Msc-420199,Conus amphiurgus,NA,192340,NA
CONESNAILS,192342,iucn,TRUE,Gastropoda,Conus emaciatus,W-Msc-215514,Conus emaciatus,NA,192342,NA
CONESNAILS,192345,iucn,TRUE,Gastropoda,Conus gladiator,W-Msc-428134,Conus gladiator,NA,192345,NA
CONESNAILS,192356,iucn,TRUE,Gastropoda,Conus mustelinus,W-Msc-215445,Conus mustelinus,NA,192356,NA
CONESNAILS,192362,iucn,TRUE,Gastropoda,Conus moluccensis,W-Msc-215487,Conus moluccensis,NA,192362,NA
CONESNAILS,192367,iucn,TRUE,Gastropoda,Conus catus,W-Msc-215441,Conus catus,NA,192367,NA
CONESNAILS,192370,iucn,TRUE,Gastropoda,Conus daucus,W-Msc-420208,Conus daucus,NA,192370,NA
CONESNAILS,192374,iucn,TRUE,Gastropoda,Conus boeticus,W-Msc-426405,Conus boeticus,NA,192374,NA
CONESNAILS,192378,iucn,TRUE,Gastropoda,Conus litoglyphus,W-Msc-215430,Conus litoglyphus,NA,192378,NA
CONESNAILS,192383,iucn,TRUE,Gastropoda,Conus ammiralis,W-Msc-426315,Conus ammiralis,NA,192383,NA
CONESNAILS,192386,iucn,TRUE,Gastropoda,Conus leopardus,W-Msc-215464,Conus leopardus,NA,192386,NA
CONESNAILS,192393,iucn,TRUE,Gastropoda,Conus coccineus,W-Msc-215433,Conus coccineus,NA,192393,NA
CONESNAILS,192399,iucn,TRUE,Gastropoda,Conus monachus,SLB-118879,Conus monachus,NA,192399,NA
CONESNAILS,192400,iucn,TRUE,Gastropoda,Conus baileyi,W-Msc-426383,Conus baileyi,NA,192400,NA
CONESNAILS,192408,iucn,TRUE,Gastropoda,Conus monile,W-Msc-428212,Conus monile,NA,192408,NA
CONESNAILS,192413,iucn,TRUE,Gastropoda,Conus aureus,W-Msc-426369,Conus aureus,NA,192413,NA
CONESNAILS,192419,iucn,TRUE,Gastropoda,Conus frigidus,W-Msc-215561,Conus frigidus,NA,192419,NA
CONESNAILS,192424,iucn,TRUE,Gastropoda,Conus obscurus,W-Msc-215476,Conus obscurus,NA,192424,NA
CONESNAILS,192426,iucn,TRUE,Gastropoda,Conus kimioi,W-Msc-430446,Conus kimioi,NA,192426,NA
CONESNAILS,192428,iucn,TRUE,Gastropoda,Conus rattus,W-Msc-215458,Conus rattus,NA,192428,NA
CONESNAILS,192440,iucn,TRUE,Gastropoda,Conus circumactus,SLB-100648,Conus circumactis,NA,192440,NA
CONESNAILS,192444,iucn,TRUE,Gastropoda,Conus villepinii,W-Msc-420226,Conus villepinii,NA,192444,NA
CONESNAILS,192447,iucn,TRUE,Gastropoda,Conus armadillo,W-Msc-428976,Conus armadillo,NA,192447,NA
CONESNAILS,192449,iucn,TRUE,Gastropoda,Conus brunneus,W-Msc-426424,Conus brunneus,NA,192449,NA
CONESNAILS,192460,iucn,TRUE,Gastropoda,Conus generalis,W-Msc-215520,Conus generalis,NA,192460,NA
CONESNAILS,192477,iucn,TRUE,Gastropoda,Conus articulatus,W-Msc-215562,Conus articulatus,NA,192477,NA
CONESNAILS,192498,iucn,TRUE,Gastropoda,Conus howelli,W-Msc-428154,Conus howelli,NA,192498,NA
CONESNAILS,192505,iucn,TRUE,Gastropoda,Conus granum,W-Msc-428144,Conus granum,NA,192505,NA
CONESNAILS,192506,iucn,TRUE,Gastropoda,Conus pulicarius,W-Msc-215492,Conus pulicarius,NA,192506,NA
CONESNAILS,192507,iucn,TRUE,Gastropoda,Conus capitaneus,W-Msc-215525,Conus capitaneus,NA,192507,NA
CONESNAILS,192521,iucn,TRUE,Gastropoda,Conus retifer,W-Msc-215537,Conus retifer,NA,192521,NA
CONESNAILS,192532,iucn,TRUE,Gastropoda,Conus stearnsii,W-Msc-420224,Conus stearnsii,NA,192532,NA
CONESNAILS,192549,iucn,TRUE,Gastropoda,Conus magus,W-Msc-215429,Conus magus,NA,192549,NA
CONESNAILS,192553,iucn,TRUE,Gastropoda,Conus mazei,W-Msc-420213,Conus mazei,NA,192553,NA
CONESNAILS,192562,iucn,TRUE,Gastropoda,Conus flavidus,W-Msc-215518,Conus flavidus,NA,192562,NA
CONESNAILS,192563,iucn,TRUE,Gastropoda,Conus aulicus,W-Msc-215471,Conus aulicus,NA,192563,NA
CONESNAILS,192564,iucn,TRUE,Gastropoda,Conus moreleti,W-Msc-215428,Conus moreleti,NA,192564,NA
CONESNAILS,192566,iucn,TRUE,Gastropoda,Conus fergusoni,W-Msc-426496,Conus fergusoni,NA,192566,NA
CONESNAILS,192573,iucn,TRUE,Gastropoda,Conus magnificus,W-Msc-215551,Conus magnificus,NA,192573,NA
CONESNAILS,192578,iucn,TRUE,Gastropoda,Conus ermineus,W-Msc-215538,Conus ermineus,NA,192578,NA
CONESNAILS,192580,iucn,TRUE,Gastropoda,Conus chaldaeus,W-Msc-430457,Conus chaldaeus,NA,192580,NA
CONESNAILS,192586,iucn,TRUE,Gastropoda,Conus terebra,W-Msc-215550,Conus terebra,NA,192586,NA
CONESNAILS,192587,iucn,TRUE,Gastropoda,Conus bandanus,W-Msc-215557,Conus bandanus,NA,192587,NA
CONESNAILS,192589,iucn,TRUE,Gastropoda,Conus sazanka,W-Msc-430177,Conus sazanka,NA,192589,NA
CONESNAILS,192590,iucn,TRUE,Gastropoda,Conus miliaris,W-Msc-215533,Conus miliaris,NA,192590,NA
CONESNAILS,192593,iucn,TRUE,Gastropoda,Conus imperialis,W-Msc-215501,Conus imperialis,NA,192593,NA
CONESNAILS,192599,iucn,TRUE,Gastropoda,Conus mindanus,W-Msc-420215,Conus mindanus,NA,192599,NA
CONESNAILS,192611,iucn,TRUE,Gastropoda,Conus ebraeus,W-Msc-215436,Conus ebraeus,NA,192611,NA
CONESNAILS,192614,iucn,TRUE,Gastropoda,Conus suratensis,W-Msc-428375,Conus suratensis,NA,192614,NA
CONESNAILS,192624,iucn,TRUE,Gastropoda,Conus granulatus,W-Msc-420211,Conus granulatus,NA,192624,NA
CONESNAILS,192629,iucn,TRUE,Gastropoda,Conus attenuatus,W-Msc-420203,Conus attenuatus,NA,192629,NA
CONESNAILS,192633,iucn,TRUE,Gastropoda,Conus mus,W-Msc-420216,Conus mus,NA,192633,NA
CONESNAILS,192634,iucn,TRUE,Gastropoda,Conus miles,W-Msc-215479,Conus miles,NA,192634,NA
CONESNAILS,192636,iucn,TRUE,Gastropoda,Conus coronatus,W-Msc-215446,Conus coronatus,NA,192636,NA
CONESNAILS,192637,iucn,TRUE,Gastropoda,Conus jaspideus,W-Msc-428162,Conus jaspideus,NA,192637,NA
CONESNAILS,192640,iucn,TRUE,Gastropoda,Conus boholensis,W-Msc-426407,Conus boholensis,NA,192640,NA
CONESNAILS,192641,iucn,TRUE,Gastropoda,Conus orbignyi,W-Msc-428225,Conus orbignyi,NA,192641,NA
CONESNAILS,192647,iucn,TRUE,Gastropoda,Conus spectrum,W-Msc-215432,Conus spectrum,NA,192647,NA
CONESNAILS,192648,iucn,TRUE,Gastropoda,Conus tenuistriatus,W-Msc-215488,Conus tenuistriatus,NA,192648,NA
CONESNAILS,192654,iucn,TRUE,Gastropoda,Conus radiatus,W-Msc-428259,Conus radiatus,NA,192654,NA
CONESNAILS,192656,iucn,TRUE,Gastropoda,Conus luteus,W-Msc-428195,Conus luteus,NA,192656,NA
CONESNAILS,192664,iucn,TRUE,Gastropoda,Conus episcopatus,W-Msc-215455,Conus episcopatus,NA,192664,NA
CONESNAILS,192674,iucn,TRUE,Gastropoda,Conus sponsalis,W-Msc-215451,Conus sponsalis,NA,192674,NA
CONESNAILS,192681,iucn,TRUE,Gastropoda,Conus teramachii,W-Msc-426373,Conus teramachii,NA,192681,NA
CONESNAILS,192686,iucn,TRUE,Gastropoda,Conus parius,SLB-118880,Conus parius,NA,192686,NA
CONESNAILS,192692,iucn,TRUE,Gastropoda,Conus viola,W-Msc-428404,Conus viola,NA,192692,NA
CONESNAILS,192693,iucn,TRUE,Gastropoda,Conus cancellatus,W-Msc-420206,Conus cancellatus,NA,192693,NA
CONESNAILS,192694,iucn,TRUE,Gastropoda,Conus varius,W-Msc-215511,Conus varius,NA,192694,NA
CONESNAILS,192696,iucn,TRUE,Gastropoda,Conus purpurascens,W-Msc-428255,Conus purpurascens,NA,192696,NA
CONESNAILS,192697,iucn,TRUE,Gastropoda,Conus chiangi,SLB-103803,Taranteconus chiangi,NA,192697,NA
CONESNAILS,192699,iucn,TRUE,Gastropoda,Conus striatellus,W-Msc-215543,Conus striatellus,NA,192699,NA
CONESNAILS,192700,iucn,TRUE,Gastropoda,Conus eburneus,W-Msc-215559,Conus eburneus,NA,192700,NA
CONESNAILS,192701,iucn,TRUE,Gastropoda,Conus marmoreus,W-Msc-215457,Conus marmoreus,NA,192701,NA
CONESNAILS,192704,iucn,TRUE,Gastropoda,Conus acutangulus,W-Msc-215510,Conus acutangulus,NA,192704,NA
CONESNAILS,192708,iucn,TRUE,Gastropoda,Conus cinereus,W-Msc-426452,Conus cinereus,NA,192708,NA
CONESNAILS,192712,iucn,TRUE,Gastropoda,Conus pennaceus,W-Msc-215500,Conus pennaceus,NA,192712,NA
CONESNAILS,192716,iucn,TRUE,Gastropoda,Conus aurantius,W-Msc-426366,Conus aurantius,NA,192716,NA
CONESNAILS,192719,iucn,TRUE,Gastropoda,Conus litteratus,W-Msc-215522,Conus litteratus,NA,192719,NA
CONESNAILS,192722,iucn,TRUE,Gastropoda,Conus glans,W-Msc-215567,Conus glans,NA,192722,NA
CONESNAILS,192727,iucn,TRUE,Gastropoda,Conus achatinus,W-Msc-215431,Conus achatinus,NA,192727,NA
CONESNAILS,192729,iucn,TRUE,Gastropoda,Conus crocatus,W-Msc-426467,Conus crocatus,NA,192729,NA
CONESNAILS,192730,iucn,TRUE,Gastropoda,Conus aphrodite,W-Msc-426322,Conus aphrodite,NA,192730,NA
CONESNAILS,192737,iucn,TRUE,Gastropoda,Conus canonicus,W-Msc-215546,Conus canonicus,NA,192737,NA
CONESNAILS,192743,iucn,TRUE,Gastropoda,Conus tessulatus,W-Msc-215519,Conus tessulatus,NA,192743,NA
CONESNAILS,192754,iucn,TRUE,Gastropoda,Conus coffeae,W-Msc-426459,Conus coffeae,NA,192754,NA
CONESNAILS,192772,iucn,TRUE,Gastropoda,Conus geographus,W-Msc-215499,Conus geographus,NA,192772,NA
CONESNAILS,192778,iucn,TRUE,Gastropoda,Conus vexillum,W-Msc-215516,Conus vexillum,NA,192778,NA
CONESNAILS,192789,iucn,TRUE,Gastropoda,Conus tulipa,W-Msc-215503,Conus tulipa,NA,192789,NA
CONESNAILS,192793,iucn,TRUE,Gastropoda,Conus cylindraceus,W-Msc-215474,Conus cylindraceus,NA,192793,NA
CONESNAILS,192796,iucn,TRUE,Gastropoda,Conus musicus,W-Msc-215435,Conus musicus,NA,192796,NA
CONESNAILS,192798,iucn,TRUE,Gastropoda,Conus patae,W-Msc-420217,Conus patae,NA,192798,NA
CONESNAILS,192811,iucn,TRUE,Gastropoda,Conus planorbis,W-Msc-215475,Conus planorbis,NA,192811,NA
CONESNAILS,192812,iucn,TRUE,Gastropoda,Conus quercinus,W-Msc-215439,Conus quercinus,NA,192812,NA
CONESNAILS,192815,iucn,TRUE,Gastropoda,Conus auricomus,W-Msc-215484,Conus auricomus,NA,192815,NA
CONESNAILS,192819,iucn,TRUE,Gastropoda,Conus omaria,SLB-100621,Conus omaria,NA,192819,NA
CONESNAILS,192820,iucn,TRUE,Gastropoda,Conus caracteristicus,W-Msc-426443,Conus caracteristicus,NA,192820,NA
CONESNAILS,192831,iucn,TRUE,Gastropoda,Conus centurio,W-Msc-426447,Conus centurio,NA,192831,NA
CONESNAILS,192837,iucn,TRUE,Gastropoda,Conus archon,W-Msc-426359,Conus archon,NA,192837,NA
CONESNAILS,192843,iucn,TRUE,Gastropoda,Conus legatus,W-Msc-215438,Conus legatus,NA,192843,NA
CONESNAILS,192844,iucn,TRUE,Gastropoda,Conus lividus,W-Msc-215541,Conus lividus,NA,192844,NA
CONESNAILS,192847,iucn,TRUE,Gastropoda,Conus consors,W-Msc-426462,Conus consors,NA,192847,NA
CONESNAILS,192849,iucn,TRUE,Gastropoda,Conus balteatus,W-Msc-215490,Conus balteatus,NA,192849,NA
CONESNAILS,192853,iucn,TRUE,Gastropoda,Conus virgo,W-Msc-215569,Conus virgo,NA,192853,NA
CONESNAILS,192869,iucn,TRUE,Gastropoda,Conus regius,W-Msc-420220,Conus regius,NA,192869,NA
CONESNAILS,192871,iucn,TRUE,Gastropoda,Conus cardinalis,W-Msc-426444,Conus cardinalis,NA,192871,NA
CONESNAILS,192879,iucn,TRUE,Gastropoda,Conus pertusus,W-Msc-215454,Conus pertusus,NA,192879,NA
BONEFISH_TARPONS,194298,iucn,TRUE,Actinopterygii,Albula argentea,Fis-142645,Albula argentea,NA,194298,NA
BONEFISH_TARPONS,194299,iucn,TRUE,Actinopterygii,Albula glossodonta,Fis-28123,Albula glossodonta,1,194299,NA
BONEFISH_TARPONS,194301,iucn,TRUE,Actinopterygii,Albula oligolepis,Fis-161121,Albula oligolepis,NA,194301,NA
BONEFISH_TARPONS,194305,iucn,TRUE,Actinopterygii,Pterothrissus belloci,Fis-29498,Pterothrissus belloci,NA,194305,NA
BONEFISH_TARPONS,194306,iucn,TRUE,Actinopterygii,Pterothrissus gissu,Fis-52465,Pterothrissus gissu,NA,194306,NA
BONEFISH_TARPONS,194307,iucn,TRUE,Actinopterygii,Elops hawaiensis,Fis-31830,Elops hawaiensis,NA,194307,NA
BONEFISH_TARPONS,194308,iucn,TRUE,Actinopterygii,Elops senegalensis,Fis-31194,Elops senegalensis,NA,194308,NA
COMBTOOTHBLENNIES,194853,iucn,TRUE,Actinopterygii,Microlipophrys dalmatinus,Fis-166721,Microlipophrys dalmatinus,NA,194853,NA
COMBTOOTHBLENNIES,194854,iucn,TRUE,Actinopterygii,Microlipophrys nigriceps,Fis-165433,Microlipophrys nigriceps,NA,194854,NA
COMBTOOTHBLENNIES,194855,iucn,TRUE,Actinopterygii,Parablennius rouxi,Fis-112810,Parablennius rouxi,1,194855,NA
COMBTOOTHBLENNIES,194856,iucn,TRUE,Actinopterygii,Salaria basilisca,Fis-139731,Salaria basilisca,NA,194856,NA
GROUPERS,195291,iucn,TRUE,Actinopterygii,Epinephelus chabaudi,Fis-26496,Epinephelus chabaudi,NA,195291,NA
GROUPERS,195409,iucn,TRUE,Actinopterygii,Epinephelus itajara,Fis-22720,Epinephelus itajara,1,195409,NA
COMBTOOTHBLENNIES,196307,iucn,TRUE,Actinopterygii,Meiacanthus anema,Fis-28202,Meiacanthus anema,NA,196307,NA
COMBTOOTHBLENNIES,196310,iucn,TRUE,Actinopterygii,Omox biporos,Fis-31633,Omox biporos,NA,196310,NA
MARINE_MAMMALS,198920,iucn,TRUE,Mammalia,Neophocaena phocaenoides,ITS-Mam-180478,Neophocaena phocaenoides,1,198920,NA
SEABREAMS_PORGIES,154708,iucn,TRUE,Actinopterygii,Diplodus cervinus,Fis-51713,Diplodus cervinus,NA,NA,NA
PUFFERFISH,166947,iucn,TRUE,Actinopterygii,Lagocephalus sceleratus,Fis-25293,Lagocephalus sceleratus,NA,NA,NA
PUFFERFISH,167006,iucn,TRUE,Actinopterygii,Takifugu ocellatus,Fis-134094,Takifugu ocellatus,NA,NA,NA
LOBSTERS,170031,iucn,TRUE,Malacostraca,Panulirus femoristriga,ITS-660231,Panulirus femoristriga,NA,NA,NA
SEABREAMS_PORGIES,170153,iucn,TRUE,Actinopterygii,Acanthopagrus schlegelii,Fis-150124,Acanthopagrus schlegelii,1,NA,NA
SEABREAMS_PORGIES,170156,iucn,TRUE,Actinopterygii,Archosargus rhomboidalis,Fis-23374,Archosargus rhomboidalis,NA,NA,NA
SEABREAMS_PORGIES,170157,iucn,TRUE,Actinopterygii,Dentex spariformis,Fis-138052,Dentex spariformis,NA,NA,NA
SEABREAMS_PORGIES,170158,iucn,TRUE,Actinopterygii,Dentex angolensis,Fis-29364,Dentex angolensis,NA,NA,NA
SEABREAMS_PORGIES,170159,iucn,TRUE,Actinopterygii,Pagrus caeruleostictus,Fis-25173,Pagrus caeruleostictus,NA,NA,NA
SEABREAMS_PORGIES,170160,iucn,TRUE,Actinopterygii,Lithognathus mormyrus,Fis-23177,Lithognathus mormyrus,NA,NA,NA
SEABREAMS_PORGIES,170162,iucn,TRUE,Actinopterygii,Pagellus bellottii,Fis-29463,Pagellus bellottii,NA,NA,NA
SEABREAMS_PORGIES,170164,iucn,TRUE,Actinopterygii,Rhabdosargus thorpei,Fis-32587,Rhabdosargus thorpei,1,NA,NA
SEABREAMS_PORGIES,170165,iucn,TRUE,Actinopterygii,Rhabdosargus haffara,Fis-26883,Rhabdosargus haffara,NA,NA,NA
SEABREAMS_PORGIES,170166,iucn,TRUE,Actinopterygii,Dentex maroccanus,Fis-31009,Dentex maroccanus,1,NA,NA
SEABREAMS_PORGIES,170167,iucn,TRUE,Actinopterygii,Pagrus major,Fis-23093,Pagrus major,NA,NA,NA
SEABREAMS_PORGIES,170168,iucn,TRUE,Actinopterygii,Stenotomus chrysops,Fis-23283,Stenotomus chrysops,NA,NA,NA
SEABREAMS_PORGIES,170169,iucn,TRUE,Actinopterygii,Sarpa salpa,Fis-22952,Sarpa salpa,NA,NA,NA
SEABREAMS_PORGIES,170172,iucn,TRUE,Actinopterygii,Spondyliosoma emarginatum,Fis-25688,Spondyliosoma emarginatum,1,NA,NA
SEABREAMS_PORGIES,170174,iucn,TRUE,Actinopterygii,Sparidentex hasta,Fis-8229,Sparidentex hasta,NA,NA,NA
SEABREAMS_PORGIES,170176,iucn,TRUE,Actinopterygii,Dentex abei,Fis-161802,Dentex abei,NA,NA,NA
SEABREAMS_PORGIES,170178,iucn,TRUE,Actinopterygii,Calamus nodosus,Fis-29748,Calamus nodosus,NA,NA,NA
SEABREAMS_PORGIES,170179,iucn,TRUE,Actinopterygii,Acanthopagrus chinshira,Fis-160906,Acanthopagrus chinshira,NA,NA,NA
SEABREAMS_PORGIES,170180,iucn,TRUE,Actinopterygii,Stenotomus caprinus,Fis-30675,Stenotomus caprinus,NA,NA,NA
SEABREAMS_PORGIES,170181,iucn,TRUE,Actinopterygii,Acanthopagrus palmaris,Fis-26856,Acanthopagrus palmaris,NA,NA,NA
SEABREAMS_PORGIES,170182,iucn,TRUE,Actinopterygii,Calamus proridens,Fis-29749,Calamus proridens,NA,NA,NA
SEABREAMS_PORGIES,170183,iucn,TRUE,Actinopterygii,Chrysoblephus cristiceps,Fis-25945,Chrysoblephus cristiceps,NA,NA,NA
SEABREAMS_PORGIES,170184,iucn,TRUE,Actinopterygii,Polysteganus praeorbitalis,Fis-25686,Polysteganus praeorbitalis,NA,NA,NA
SEABREAMS_PORGIES,170186,iucn,TRUE,Actinopterygii,Dentex gibbosus,Fis-25172,Dentex gibbosus,1,NA,NA
SEABREAMS_PORGIES,170187,iucn,TRUE,Actinopterygii,Calamus campechanus,Fis-29745,Calamus campechanus,NA,NA,NA
SEABREAMS_PORGIES,170189,iucn,TRUE,Actinopterygii,Acanthopagrus butcheri,Fis-29194,Acanthopagrus butcheri,NA,NA,NA
SEABREAMS_PORGIES,170190,iucn,TRUE,Actinopterygii,Calamus bajonado,Fis-23403,Calamus bajonado,NA,NA,NA
SEABREAMS_PORGIES,170191,iucn,TRUE,Actinopterygii,Argyrops bleekeri,Fis-32670,Argyrops bleekeri,NA,NA,NA
SEABREAMS_PORGIES,170192,iucn,TRUE,Actinopterygii,Dentex canariensis,Fis-31010,Dentex canariensis,NA,NA,NA
SEABREAMS_PORGIES,170194,iucn,TRUE,Actinopterygii,Chrysoblephus anglicus,Fis-25681,Chrysoblephus anglicus,NA,NA,NA
SEABREAMS_PORGIES,170197,iucn,TRUE,Actinopterygii,Oblada melanura,Fis-23197,Oblada melanura,NA,NA,NA
